h_strnm,month,dong,total_sales,order_count
상상오리 오산점,2025-10,장지동,1875000,46
상상오리 오산점,2025-10,정남면,125700,3
상상오리 오산점,2025-10,지곶동,745300,17
상상오리 오산점,2025-10,진위면,543300,15
상상오리 오산점,2025-10,청학동,1239100,32
상상오리 오산점,2025-10,청호동,1684600,40
상상오리 오산점,2025-10,탑동,1417100,41
상상오리 오산점,2025-11,가수동,4826000,182
상상오리 오산점,2025-11,가장동,59600,4
상상오리 오산점,2025-11,갈곶동,4276500,152
상상오리 오산점,2025-11,고현동,2947800,89
상상오리 오산점,2025-11,궐동,28545000,1212
상상오리 오산점,2025-11,금암동,4981800,167
상상오리 오산점,2025-11,내삼미동,4747700,183
상상오리 오산점,2025-11,누읍동,2705500,70
상상오리 오산점,2025-11,반송동,116000,4
상상오리 오산점,2025-11,방교동,626000,21
상상오리 오산점,2025-11,벌음동,435500,12
상상오리 오산점,2025-11,부산동,5454000,215
상상오리 오산점,2025-11,서동,1247400,45
상상오리 오산점,2025-11,세교동,1545500,46
상상오리 오산점,2025-11,송동,2152400,64
상상오리 오산점,2025-11,수청동,11200100,415
상상오리 오산점,2025-11,오산동,9108900,353
상상오리 오산점,2025-11,원동,22234800,805
상상오리 오산점,2025-11,은계동,1518400,58
상상오리 오산점,2025-11,장지동,1599900,59
상상오리 오산점,2025-11,정남면,308000,7
상상오리 오산점,2025-11,지곶동,1078800,31
상상오리 오산점,2025-11,청학동,2630100,112
상상오리 오산점,2025-11,청호동,1484500,42
상상오리 오산점,2025-11,탑동,1549100,39
상상오리 오산점,2025-12,가수동,3613900,150
상상오리 오산점,2025-12,가장동,1011000,29
상상오리 오산점,2025-12,갈곶동,2763600,102
상상오리 오산점,2025-12,고현동,2538900,68
상상오리 오산점,2025-12,궐동,31537900,1296
상상오리 오산점,2025-12,금암동,7402600,239
상상오리 오산점,2025-12,내삼미동,7868300,284
상상오리 오산점,2025-12,누읍동,2426700,71
상상오리 오산점,2025-12,반송동,99000,3
상상오리 오산점,2025-12,방교동,1481500,32
상상오리 오산점,2025-12,벌음동,523000,12
상상오리 오산점,2025-12,부산동,6698700,235
상상오리 오산점,2025-12,서동,4520800,125
상상오리 오산점,2025-12,세교동,1923700,54
상상오리 오산점,2025-12,송동,972600,21
상상오리 오산점,2025-12,수청동,12429700,439
상상오리 오산점,2025-12,오산동,11091800,388
상상오리 오산점,2025-12,외삼미동,1693900,25
상상오리 오산점,2025-12,원동,23059900,724
상상오리 오산점,2025-12,은계동,2037300,75
상상오리 오산점,2025-12,장지동,2036000,65
상상오리 오산점,2025-12,지곶동,1168200,28
상상오리 오산점,2025-12,청학동,2997200,111
상상오리 오산점,2025-12,청호동,1120500,25
상상오리 오산점,2025-12,탑동,1515800,48
상상오리 오산점,2026-01,가수동,3177000,128
상상오리 오산점,2026-01,가장동,785000,15
상상오리 오산점,2026-01,갈곶동,3953300,115
상상오리 오산점,2026-01,고현동,2735100,68
상상오리 오산점,2026-01,궐동,28881500,1111
상상오리 오산점,2026-01,금곡동,1689100,31
상상오리 오산점,2026-01,금암동,6995200,208
상상오리 오산점,2026-01,내삼미동,5954000,218
상상오리 오산점,2026-01,누읍동,1669900,54
상상오리 오산점,2026-01,반송동,99000,3
상상오리 오산점,2026-01,방교동,471600,18
상상오리 오산점,2026-01,벌음동,317000,9
상상오리 오산점,2026-01,부산동,7138200,212
상상오리 오산점,2026-01,서동,1624000,50
상상오리 오산점,2026-01,세교동,1509400,49
상상오리 오산점,2026-01,송동,709000,24
상상오리 오산점,2026-01,수청동,14978100,478
상상오리 오산점,2026-01,오산동,10070100,354
상상오리 오산점,2026-01,원동,23714100,746
상상오리 오산점,2026-01,은계동,1264300,53
상상오리 오산점,2026-01,장지동,1422800,43
상상오리 오산점,2026-01,지곶동,790700,19
상상오리 오산점,2026-01,진위면,376000,10
상상오리 오산점,2026-01,청학동,1713400,78
상상오리 오산점,2026-01,청호동,817200,26
상상오리 오산점,2026-01,탑동,1235000,33
상상오리 오산점,2026-02,가수동,2452000,90
상상오리 오산점,2026-02,가장동,368800,12
상상오리 오산점,2026-02,갈곶동,3781700,87
상상오리 오산점,2026-02,고현동,1376300,37
상상오리 오산점,2026-02,궐동,18757400,750
상상오리 오산점,2026-02,금곡동,60000,5
상상오리 오산점,2026-02,금암동,4908700,131
상상오리 오산점,2026-02,내삼미동,3852200,134
상상오리 오산점,2026-02,누읍동,1600800,39
상상오리 오산점,2026-02,반송동,128000,4
상상오리 오산점,2026-02,부산동,3031800,99
상상오리 오산점,2026-02,서동,2290800,72
상상오리 오산점,2026-02,송동,459000,13
상상오리 오산점,2026-02,수청동,8979900,314
상상오리 오산점,2026-02,오산동,6453200,195
상상오리 오산점,2026-02,원동,13842700,393
상상오리 오산점,2026-02,은계동,1453800,62
상상오리 오산점,2026-02,장지동,1276600,24
상상오리 오산점,2026-02,지곶동,590500,13
상상오리 오산점,2026-02,진위면,500000,12
상상오리 오산점,2026-02,청학동,3075500,120
상상오리 오산점,2026-02,청호동,142500,5
상상오리 오산점,2026-02,탑동,3308400,85
상상오리 오송점,2025-09,강내면,2946900,77
상상오리 오송점,2025-09,오송읍,48503400,1261
상상오리 오송점,2025-09,조치원읍,42850500,1112
상상오리 오송점,2025-10,강내면,4619000,108
상상오리 오송점,2025-10,오송읍,43077500,1142
상상오리 오송점,2025-10,조치원읍,31959300,835
상상오리 오송점,2025-11,강내면,4939000,151
상상오리 오송점,2025-11,오송읍,77049500,3078
상상오리 오송점,2025-11,조치원읍,49697000,1795
상상오리 오송점,2025-12,강내면,5870000,157
상상오리 오송점,2025-12,오송읍,80142200,3068
상상오리 오송점,2025-12,조치원읍,39196000,1508
상상오리 오송점,2026-01,강내면,4238400,144
상상오리 오송점,2026-01,오송읍,85350400,3246
상상오리 오송점,2026-01,조치원읍,32623100,1099
상상오리 오송점,2026-02,강내면,1631100,52
상상오리 오송점,2026-02,오송읍,67553500,2517
상상오리 오송점,2026-02,조치원읍,24036800,883
상상오리 옥정점,2025-09,고암동,14539000,394
상상오리 옥정점,2025-09,고읍동,7540900,208
상상오리 옥정점,2025-09,광사동,7815300,212
상상오리 옥정점,2025-09,덕계동,17533000,434
상상오리 옥정점,2025-09,덕정동,11359700,276
상상오리 옥정점,2025-09,만송동,4355300,113
상상오리 옥정점,2025-09,봉양동,162000,3
상상오리 옥정점,2025-09,산북동,1150600,23
상상오리 옥정점,2025-09,삼숭동,11091600,288
상상오리 옥정점,2025-09,옥정동,100978900,2711
상상오리 옥정점,2025-09,율정동,558200,18
상상오리 옥정점,2025-09,회암동,102000,3
상상오리 옥정점,2025-09,회정동,2827900,72
상상오리 옥정점,2025-10,고암동,11119300,294
상상오리 옥정점,2025-10,고읍동,4431800,106
상상오리 옥정점,2025-10,광사동,10185100,221
상상오리 옥정점,2025-10,덕계동,14232300,350
상상오리 옥정점,2025-10,덕정동,10508800,254
상상오리 옥정점,2025-10,만송동,3383100,93
상상오리 옥정점,2025-10,산북동,804300,21
상상오리 옥정점,2025-10,삼숭동,12907900,327
상상오리 옥정점,2025-10,옥정동,99411900,2592
상상오리 옥정점,2025-10,율정동,977200,29
상상오리 옥정점,2025-10,회암동,228500,7
상상오리 옥정점,2025-10,회정동,3096200,75
상상오리 옥정점,2025-11,고암동,12811400,346
상상오리 옥정점,2025-11,고읍동,3028500,112
상상오리 옥정점,2025-11,광사동,10947900,280
상상오리 옥정점,2025-11,덕계동,13088100,329
상상오리 옥정점,2025-11,덕정동,9000200,236
상상오리 옥정점,2025-11,만송동,7621100,164
상상오리 옥정점,2025-11,삼숭동,13525300,412
상상오리 옥정점,2025-11,옥정동,107452800,3204
상상오리 옥정점,2025-11,율정동,887000,32
상상오리 옥정점,2025-11,회암동,1360900,36
상상오리 옥정점,2025-11,회정동,1802000,52
상상오리 옥정점,2025-12,고암동,13615100,362
상상오리 옥정점,2025-12,고읍동,6184800,157
상상오리 옥정점,2025-12,광사동,9479900,238
상상오리 옥정점,2025-12,덕계동,15253000,388
상상오리 옥정점,2025-12,덕정동,7976500,200
상상오리 옥정점,2025-12,만송동,8126100,185
상상오리 옥정점,2025-12,봉양동,88000,2
상상오리 옥정점,2025-12,산북동,564000,19
상상오리 옥정점,2025-12,삼숭동,17418200,488
상상오리 옥정점,2025-12,옥정동,130685300,4011
상상오리 옥정점,2025-12,율정동,688000,21
상상오리 옥정점,2025-12,회암동,973400,29
상상오리 옥정점,2025-12,회정동,3502600,88
상상오리 옥정점,2026-01,고암동,15436200,399
상상오리 옥정점,2026-01,고읍동,5241900,150
상상오리 옥정점,2026-01,광사동,9713000,250
상상오리 옥정점,2026-01,덕계동,16954300,443
상상오리 옥정점,2026-01,덕정동,8046100,203
상상오리 옥정점,2026-01,만송동,4970700,128
상상오리 옥정점,2026-01,산북동,858000,20
상상오리 옥정점,2026-01,삼숭동,19604000,580
상상오리 옥정점,2026-01,옥정동,109575400,3468
상상오리 옥정점,2026-01,율정동,1207000,22
상상오리 옥정점,2026-01,회암동,555600,17
상상오리 옥정점,2026-01,회정동,2350900,62
상상오리 옥정점,2026-02,고암동,9526400,238
상상오리 옥정점,2026-02,고읍동,5657300,152
상상오리 옥정점,2026-02,광사동,6036900,136
상상오리 옥정점,2026-02,덕계동,9589400,268
상상오리 옥정점,2026-02,덕정동,7924000,175
상상오리 옥정점,2026-02,만송동,4433200,133
상상오리 옥정점,2026-02,산북동,424000,9
상상오리 옥정점,2026-02,삼숭동,14398400,424
상상오리 옥정점,2026-02,옥정동,81163100,2554
상상오리 옥정점,2026-02,율정동,815400,26
상상오리 옥정점,2026-02,회암동,372000,22
상상오리 옥정점,2026-02,회정동,533000,14
상상오리 왕십리점,2025-09,가회동,285000,6
상상오리 왕십리점,2025-09,견지동,121600,4
상상오리 왕십리점,2025-09,관수동,374400,8
상상오리 왕십리점,2025-09,관철동,418800,12
상상오리 왕십리점,2025-09,길음동,146400,6
상상오리 왕십리점,2025-09,낙원동,1794400,37
상상오리 왕십리점,2025-09,답십리동,4511100,130
상상오리 왕십리점,2025-09,도선동,6322900,162
상상오리 왕십리점,2025-09,돈암동,918700,27
상상오리 왕십리점,2025-09,돈의동,164000,5
상상오리 왕십리점,2025-09,동숭동,999400,29
상상오리 왕십리점,2025-09,마장동,5446900,145
상상오리 왕십리점,2025-09,묵정동,978700,32
상상오리 왕십리점,2025-09,사근동,6686600,79
상상오리 왕십리점,2025-09,상왕십리동,2674800,80
상상오리 왕십리점,2025-09,수송동,333200,4
상상오리 왕십리점,2025-09,수하동,159500,5
상상오리 왕십리점,2025-09,숭인동,10318700,284
상상오리 왕십리점,2025-09,신당동,24098000,609
상상오리 왕십리점,2025-09,신설동,3780000,108
상상오리 왕십리점,2025-09,쌍림동,1647900,21
상상오리 왕십리점,2025-09,연건동,368400,11
상상오리 왕십리점,2025-09,연지동,284000,10
상상오리 왕십리점,2025-09,예관동,237400,8
상상오리 왕십리점,2025-09,예장동,167000,5
상상오리 왕십리점,2025-09,오장동,687200,24
상상오리 왕십리점,2025-09,옥수동,2591500,67
상상오리 왕십리점,2025-09,용답동,639400,20
상상오리 왕십리점,2025-09,용두동,12648700,317
상상오리 왕십리점,2025-09,원남동,283000,10
상상오리 왕십리점,2025-09,응봉동,1339500,40
상상오리 왕십리점,2025-09,이화동,352800,12
상상오리 왕십리점,2025-09,익선동,169800,6
상상오리 왕십리점,2025-09,입정동,639000,20
상상오리 왕십리점,2025-09,장안동,489100,17
상상오리 왕십리점,2025-09,전농동,4581400,110
상상오리 왕십리점,2025-09,제기동,3468100,104
상상오리 왕십리점,2025-09,종암동,1172800,32
상상오리 왕십리점,2025-09,주교동,164500,5
상상오리 왕십리점,2025-09,창신동,6641700,175
상상오리 왕십리점,2025-09,청량리동,643600,17
상상오리 왕십리점,2025-09,초동,212400,6
상상오리 왕십리점,2025-09,충신동,131600,4
상상오리 왕십리점,2025-09,하왕십리동,7955800,216
상상오리 왕십리점,2025-09,한남동,97600,4
상상오리 왕십리점,2025-09,행당동,10104000,250
상상오리 왕십리점,2025-09,혜화동,422300,12
상상오리 왕십리점,2025-09,홍익동,1512000,44
상상오리 왕십리점,2025-09,황학동,8576300,242
상상오리 왕십리점,2025-09,효제동,752900,26
상상오리 왕십리점,2025-09,흥인동,2218800,60
상상오리 왕십리점,2025-10,공평동,169800,6
상상오리 왕십리점,2025-10,관수동,355500,9
상상오리 왕십리점,2025-10,권농동,119600,4
상상오리 왕십리점,2025-10,낙원동,159500,5
상상오리 왕십리점,2025-10,다동,131200,4
상상오리 왕십리점,2025-10,답십리동,2190700,64
상상오리 왕십리점,2025-10,도선동,3405800,101
상상오리 왕십리점,2025-10,돈암동,632900,16
상상오리 왕십리점,2025-10,돈의동,159500,5
상상오리 왕십리점,2025-10,동숭동,712200,45
상상오리 왕십리점,2025-10,마장동,6460200,177
상상오리 왕십리점,2025-10,묵정동,591600,14
상상오리 왕십리점,2025-10,사근동,1229600,31
상상오리 왕십리점,2025-10,산림동,164500,5
상상오리 왕십리점,2025-10,삼각동,224400,6
상상오리 왕십리점,2025-10,상왕십리동,2456400,68
상상오리 왕십리점,2025-10,성북동,335200,8
상상오리 왕십리점,2025-10,수송동,229500,5
상상오리 왕십리점,2025-10,숭인동,9776200,269
상상오리 왕십리점,2025-10,신당동,25080300,641
상상오리 왕십리점,2025-10,신당제5동,71600,2
상상오리 왕십리점,2025-10,신설동,2770200,84
상상오리 왕십리점,2025-10,쌍림동,689500,7
상상오리 왕십리점,2025-10,연건동,1281000,26
상상오리 왕십리점,2025-10,예관동,159000,5
상상오리 왕십리점,2025-10,오장동,2671900,36
상상오리 왕십리점,2025-10,옥수동,1951300,62
상상오리 왕십리점,2025-10,왕십리도선동,75600,2
상상오리 왕십리점,2025-10,용답동,701300,18
상상오리 왕십리점,2025-10,용두동,9300100,268
상상오리 왕십리점,2025-10,응봉동,748900,22
상상오리 왕십리점,2025-10,이문동,169500,5
상상오리 왕십리점,2025-10,이화동,230300,7
상상오리 왕십리점,2025-10,익선동,235000,10
상상오리 왕십리점,2025-10,장안동,174000,5
상상오리 왕십리점,2025-10,재동,333500,10
상상오리 왕십리점,2025-10,전농동,2815800,75
상상오리 왕십리점,2025-10,제기동,2197900,70
상상오리 왕십리점,2025-10,종암동,1471800,41
상상오리 왕십리점,2025-10,창신동,6183900,161
상상오리 왕십리점,2025-10,청진동,109500,5
상상오리 왕십리점,2025-10,충신동,209000,5
상상오리 왕십리점,2025-10,하왕십리동,9525200,255
상상오리 왕십리점,2025-10,하월곡동,119500,5
상상오리 왕십리점,2025-10,한남동,520300,16
상상오리 왕십리점,2025-10,행당동,10613900,276
상상오리 왕십리점,2025-10,행당제2동,69600,2
상상오리 왕십리점,2025-10,홍익동,1785100,54
상상오리 왕십리점,2025-10,화동,209000,5
상상오리 왕십리점,2025-10,황학동,8667800,243
상상오리 왕십리점,2025-10,회기동,250600,7
상상오리 왕십리점,2025-10,효제동,628500,17
상상오리 왕십리점,2025-10,흥인동,2604700,79
상상오리 왕십리점,2025-11,경운동,89700,3
상상오리 왕십리점,2025-11,관수동,451700,13
상상오리 왕십리점,2025-11,길음동,119600,4
상상오리 왕십리점,2025-11,낙원동,820300,17
상상오리 왕십리점,2025-11,답십리동,2105900,59
상상오리 왕십리점,2025-11,도선동,1175500,34
상상오리 왕십리점,2025-11,돈암동,504600,16
상상오리 왕십리점,2025-11,돈의동,922800,20
상상오리 왕십리점,2025-11,동숭동,595900,21
상상오리 왕십리점,2025-11,마장동,7058600,197
상상오리 왕십리점,2025-11,무학동,169800,6
상상오리 왕십리점,2025-11,묵정동,675900,22
상상오리 왕십리점,2025-11,봉익동,365800,12
상상오리 왕십리점,2025-11,사근동,3117500,43
상상오리 왕십리점,2025-11,상왕십리동,1440700,34
상상오리 왕십리점,2025-11,성북동,530600,14
상상오리 왕십리점,2025-11,소공동,1053000,12
상상오리 왕십리점,2025-11,숭인동,7016300,203
상상오리 왕십리점,2025-11,신당동,22105900,611
상상오리 왕십리점,2025-11,신당제5동,69800,2
상상오리 왕십리점,2025-11,신설동,2627600,86
상상오리 왕십리점,2025-11,쌍림동,689500,7
상상오리 왕십리점,2025-11,연건동,366300,12
상상오리 왕십리점,2025-11,연지동,127600,4
상상오리 왕십리점,2025-11,오장동,1998700,38
상상오리 왕십리점,2025-11,옥수동,1407600,54
상상오리 왕십리점,2025-11,용답동,423500,15
상상오리 왕십리점,2025-11,용두동,9245600,236
상상오리 왕십리점,2025-11,운니동,351400,11
상상오리 왕십리점,2025-11,원남동,418800,12
상상오리 왕십리점,2025-11,원서동,154500,5
상상오리 왕십리점,2025-11,응봉동,695900,21
상상오리 왕십리점,2025-11,익선동,239000,10
상상오리 왕십리점,2025-11,입정동,214500,5
상상오리 왕십리점,2025-11,전농동,1383300,41
상상오리 왕십리점,2025-11,정릉동,119600,4
상상오리 왕십리점,2025-11,제기동,1846200,73
상상오리 왕십리점,2025-11,종암동,1833900,36
상상오리 왕십리점,2025-11,창신동,4040100,102
상상오리 왕십리점,2025-11,청량리동,327100,11
상상오리 왕십리점,2025-11,초동,251200,8
상상오리 왕십리점,2025-11,하왕십리동,6200100,176
상상오리 왕십리점,2025-11,한남동,280000,10
상상오리 왕십리점,2025-11,행당동,10102000,285
상상오리 왕십리점,2025-11,홍익동,3100500,79
상상오리 왕십리점,2025-11,황학동,10798400,276
상상오리 왕십리점,2025-11,효제동,1011000,29
상상오리 왕십리점,2025-11,휘경동,312900,11
상상오리 왕십리점,2025-11,흥인동,4203600,121
상상오리 왕십리점,2025-12,낙원동,588500,15
상상오리 왕십리점,2025-12,답십리동,1760000,42
상상오리 왕십리점,2025-12,도선동,1749700,48
상상오리 왕십리점,2025-12,돈암동,868100,29
상상오리 왕십리점,2025-12,돈의동,321300,7
상상오리 왕십리점,2025-12,동숭동,1055900,36
상상오리 왕십리점,2025-12,마장동,9290100,250
상상오리 왕십리점,2025-12,묵정동,789200,28
상상오리 왕십리점,2025-12,방산동,502800,12
상상오리 왕십리점,2025-12,사근동,5823500,76
상상오리 왕십리점,2025-12,상왕십리동,2900800,84
상상오리 왕십리점,2025-12,성북동,1074000,12
상상오리 왕십리점,2025-12,숭인동,8104200,248
상상오리 왕십리점,2025-12,신당동,27112600,728
상상오리 왕십리점,2025-12,신설동,5141800,150
상상오리 왕십리점,2025-12,쌍림동,1090600,18
상상오리 왕십리점,2025-12,연건동,488700,13
상상오리 왕십리점,2025-12,연지동,424600,14
상상오리 왕십리점,2025-12,오장동,526800,12
상상오리 왕십리점,2025-12,옥수동,4035400,113
상상오리 왕십리점,2025-12,용답동,246600,6
상상오리 왕십리점,2025-12,용두동,10135800,293
상상오리 왕십리점,2025-12,원남동,269400,6
상상오리 왕십리점,2025-12,원서동,143400,6
상상오리 왕십리점,2025-12,응봉동,1445200,40
상상오리 왕십리점,2025-12,익선동,109500,5
상상오리 왕십리점,2025-12,인의동,319200,8
상상오리 왕십리점,2025-12,입정동,275200,8
상상오리 왕십리점,2025-12,장안동,942900,23
상상오리 왕십리점,2025-12,전농동,1199800,40
상상오리 왕십리점,2025-12,정릉동,198600,6
상상오리 왕십리점,2025-12,제기동,2691800,59
상상오리 왕십리점,2025-12,종암동,672900,21
상상오리 왕십리점,2025-12,창신동,4756600,127
상상오리 왕십리점,2025-12,청진동,343700,13
상상오리 왕십리점,2025-12,충신동,899900,24
상상오리 왕십리점,2025-12,하왕십리동,6802300,184
상상오리 왕십리점,2025-12,한남동,143400,6
상상오리 왕십리점,2025-12,행당동,13482000,404
상상오리 왕십리점,2025-12,홍익동,1446400,74
상상오리 왕십리점,2025-12,황학동,11122900,303
상상오리 왕십리점,2025-12,회기동,377200,13
상상오리 왕십리점,2025-12,효제동,568200,18
상상오리 왕십리점,2025-12,휘경동,476200,14
상상오리 왕십리점,2025-12,흥인동,2372400,72
상상오리 왕십리점,2026-01,경운동,169500,5
상상오리 왕십리점,2026-01,관철동,258300,7
상상오리 왕십리점,2026-01,낙원동,262100,9
상상오리 왕십리점,2026-01,답십리동,3443700,90
상상오리 왕십리점,2026-01,도선동,2484600,74
상상오리 왕십리점,2026-01,돈암동,1329100,31
상상오리 왕십리점,2026-01,돈의동,119600,4
상상오리 왕십리점,2026-01,동숭동,314800,12
상상오리 왕십리점,2026-01,마장동,10356800,226
상상오리 왕십리점,2026-01,무학동,712500,23
상상오리 왕십리점,2026-01,묵정동,1565300,34
상상오리 왕십리점,2026-01,사근동,1470200,43
상상오리 왕십리점,2026-01,상왕십리동,3102600,88
상상오리 왕십리점,2026-01,수표동,614400,8
상상오리 왕십리점,2026-01,숭인동,8825200,237
상상오리 왕십리점,2026-01,신당동,24419000,667
상상오리 왕십리점,2026-01,신설동,2184500,69
상상오리 왕십리점,2026-01,쌍림동,1401600,16
상상오리 왕십리점,2026-01,연건동,777600,24
상상오리 왕십리점,2026-01,연지동,297600,6
상상오리 왕십리점,2026-01,오장동,337200,13
상상오리 왕십리점,2026-01,옥수동,2492500,66
상상오리 왕십리점,2026-01,와룡동,452900,11
상상오리 왕십리점,2026-01,용답동,411600,14
상상오리 왕십리점,2026-01,용두동,12954600,340
상상오리 왕십리점,2026-01,원남동,275400,6
상상오리 왕십리점,2026-01,응봉동,1117900,36
상상오리 왕십리점,2026-01,익선동,816000,15
상상오리 왕십리점,2026-01,인의동,449100,9
상상오리 왕십리점,2026-01,입정동,1330400,27
상상오리 왕십리점,2026-01,장안동,405400,11
상상오리 왕십리점,2026-01,전농동,1121800,32
상상오리 왕십리점,2026-01,정릉동,119600,4
상상오리 왕십리점,2026-01,제기동,1026200,28
상상오리 왕십리점,2026-01,종암동,154500,5
상상오리 왕십리점,2026-01,주교동,1054000,28
상상오리 왕십리점,2026-01,창신동,6426500,183
상상오리 왕십리점,2026-01,청진동,143400,6
상상오리 왕십리점,2026-01,초동,203400,6
상상오리 왕십리점,2026-01,충신동,996000,21
상상오리 왕십리점,2026-01,하왕십리동,8734900,233
상상오리 왕십리점,2026-01,한남동,119500,5
상상오리 왕십리점,2026-01,행당동,9221200,262
상상오리 왕십리점,2026-01,혜화동,119500,5
상상오리 왕십리점,2026-01,홍익동,1267200,43
상상오리 왕십리점,2026-01,황학동,10578700,319
상상오리 왕십리점,2026-01,회기동,191400,6
상상오리 왕십리점,2026-01,효제동,755500,20
상상오리 왕십리점,2026-01,흥인동,3231800,100
상상오리 왕십리점,2026-02,낙원동,230300,7
상상오리 왕십리점,2026-02,답십리동,1177600,34
상상오리 왕십리점,2026-02,도선동,3660000,99
상상오리 왕십리점,2026-02,돈암동,269000,10
상상오리 왕십리점,2026-02,동숭동,439600,14
상상오리 왕십리점,2026-02,마장동,9450600,183
상상오리 왕십리점,2026-02,묵정동,4415600,33
상상오리 왕십리점,2026-02,사근동,514100,16
상상오리 왕십리점,2026-02,상왕십리동,1620600,50
상상오리 왕십리점,2026-02,숭인동,5956800,167
상상오리 왕십리점,2026-02,신당동,19746700,483
상상오리 왕십리점,2026-02,신설동,2560400,74
상상오리 왕십리점,2026-02,쌍림동,876800,14
상상오리 왕십리점,2026-02,연건동,1205900,21
상상오리 왕십리점,2026-02,오장동,1375100,19
상상오리 왕십리점,2026-02,옥수동,1779700,36
상상오리 왕십리점,2026-02,용답동,360700,9
상상오리 왕십리점,2026-02,용두동,6516000,176
상상오리 왕십리점,2026-02,응봉동,2100800,60
상상오리 왕십리점,2026-02,이화동,192600,6
상상오리 왕십리점,2026-02,입정동,408700,13
상상오리 왕십리점,2026-02,전농동,213600,6
상상오리 왕십리점,2026-02,제기동,1197400,36
상상오리 왕십리점,2026-02,주교동,364100,9
상상오리 왕십리점,2026-02,창신동,1973500,61
상상오리 왕십리점,2026-02,청량리동,381000,12
상상오리 왕십리점,2026-02,충신동,842200,23
상상오리 왕십리점,2026-02,하왕십리동,7380300,195
상상오리 왕십리점,2026-02,한남동,119500,5
상상오리 왕십리점,2026-02,행당동,6153700,186
상상오리 왕십리점,2026-02,혜화동,455600,14
상상오리 왕십리점,2026-02,홍익동,224300,7
상상오리 왕십리점,2026-02,황학동,9455700,277
상상오리 왕십리점,2026-02,효제동,349900,11
상상오리 왕십리점,2026-02,흥인동,453200,13
상상오리 용산점,2025-09,가회동,187600,4
상상오리 용산점,2025-09,갈월동,1654300,46
상상오리 용산점,2025-09,견지동,302400,6
상상오리 용산점,2025-09,공덕동,3123300,76
상상오리 용산점,2025-09,관수동,563000,16
상상오리 용산점,2025-09,관철동,718200,18
상상오리 용산점,2025-09,낙원동,227400,6
상상오리 용산점,2025-09,남영동,1776700,37
상상오리 용산점,2025-09,남창동,1580800,35
상상오리 용산점,2025-09,내수동,544600,14
상상오리 용산점,2025-09,냉천동,576200,13
상상오리 용산점,2025-09,노고산동,638400,16
상상오리 용산점,2025-09,누상동,143600,4
상상오리 용산점,2025-09,다동,930600,24
상상오리 용산점,2025-09,대현동,263200,8
상상오리 용산점,2025-09,도원동,972800,20
상상오리 용산점,2025-09,도화동,1320100,34
상상오리 용산점,2025-09,돈의동,395400,9
상상오리 용산점,2025-09,동빙고동,3325300,75
상상오리 용산점,2025-09,동자동,3339900,81
상상오리 용산점,2025-09,무교동,34000,1
상상오리 용산점,2025-09,무악동,281400,6
상상오리 용산점,2025-09,문배동,1713400,43
상상오리 용산점,2025-09,보광동,2515800,67
상상오리 용산점,2025-09,북아현동,1415500,38
상상오리 용산점,2025-09,북창동,874100,22
상상오리 용산점,2025-09,산천동,176500,5
상상오리 용산점,2025-09,서계동,1658300,45
상상오리 용산점,2025-09,서빙고동,640200,16
상상오리 용산점,2025-09,서소문동,1129100,16
상상오리 용산점,2025-09,수송동,219500,5
상상오리 용산점,2025-09,순화동,460400,12
상상오리 용산점,2025-09,신계동,1075400,22
상상오리 용산점,2025-09,신공덕동,2077800,49
상상오리 용산점,2025-09,신당동,1666300,42
상상오리 용산점,2025-09,신수동,174500,5
상상오리 용산점,2025-09,신창동,246600,6
상상오리 용산점,2025-09,신촌동,131600,4
상상오리 용산점,2025-09,아현동,2088800,54
상상오리 용산점,2025-09,염리동,308100,9
상상오리 용산점,2025-09,영천동,179500,5
상상오리 용산점,2025-09,예장동,344100,9
상상오리 용산점,2025-09,오장동,1042200,14
상상오리 용산점,2025-09,옥수동,203400,6
상상오리 용산점,2025-09,용문동,1006900,28
상상오리 용산점,2025-09,이촌동,7655400,178
상상오리 용산점,2025-09,이태원동,11485900,281
상상오리 용산점,2025-09,익선동,167600,4
상상오리 용산점,2025-09,입정동,208800,6
상상오리 용산점,2025-09,장사동,98700,3
상상오리 용산점,2025-09,정동,452300,12
상상오리 용산점,2025-09,주성동,476200,11
상상오리 용산점,2025-09,주자동,239400,6
상상오리 용산점,2025-09,중림동,1460600,40
상상오리 용산점,2025-09,창천동,313100,9
상상오리 용산점,2025-09,천연동,187000,5
상상오리 용산점,2025-09,청암동,139600,4
상상오리 용산점,2025-09,청진동,147600,4
상상오리 용산점,2025-09,한남동,19045400,283
상상오리 용산점,2025-09,합동,485600,14
상상오리 용산점,2025-09,홍제동,135600,4
상상오리 용산점,2025-09,홍파동,199500,5
상상오리 용산점,2025-09,효창동,2849600,76
상상오리 용산점,2025-09,후암동,8160500,192
상상오리 용산점,2025-10,갈월동,1469100,34
상상오리 용산점,2025-10,공덕동,4022400,108
상상오리 용산점,2025-10,관수동,609400,16
상상오리 용산점,2025-10,관철동,216300,7
상상오리 용산점,2025-10,낙원동,320100,9
상상오리 용산점,2025-10,남영동,1132300,31
상상오리 용산점,2025-10,남창동,1107600,27
상상오리 용산점,2025-10,내수동,194500,5
상상오리 용산점,2025-10,노고산동,128700,3
상상오리 용산점,2025-10,누상동,135600,4
상상오리 용산점,2025-10,다동,81800,2
상상오리 용산점,2025-10,대현동,232300,7
