매장명,상점번호,계정ID,조회월,날짜,광고지출,노출수,클릭수,주문수,주문금액,광고효과(%)
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.19,66378,4929,78,13,436400,6.34배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.20,78292,5714,92,7,221300,2.78배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.21,118381,9189,131,15,550600,4.47배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.22,76524,6475,84,13,502800,6.35배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.23,73791,6090,81,7,240700,3.15배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.24,97477,9246,107,10,497100,5.11배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.25,81079,7897,89,15,499800,5.93배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.26,111142,8566,122,13,496800,4.38배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.27,116608,11301,128,14,509500,4.25배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.28,143938,12431,158,17,549300,3.63배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.29,88367,7460,97,9,345200,3.72배
상상오리 시흥정왕점,14563407,ssduck7836,2025-09,9.30,102943,15532,113,17,613200,5.71배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.1,101121,17589,111,13,466000,4.51배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.2,94744,15552,104,19,776500,7.97배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.3,92011,15341,101,9,284200,2.93배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.4,101121,17812,111,17,685800,6.53배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.5,113875,20287,125,15,578900,4.92배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.6,153048,20157,168,13,568600,3.6배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.7,92922,19738,102,5,189400,1.98배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.8,55571,13968,61,7,224200,3.75배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.9,80168,16870,88,7,243800,3.01배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.10,68325,15161,75,5,168100,2.33배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.11,73791,17921,81,9,365900,4.81배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.12,134828,17413,148,9,364200,2.64배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.13,93833,15846,103,15,484400,4.9배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.14,78346,13136,86,12,422100,5.31배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.15,77435,12003,85,9,326700,4.26배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.16,60126,6422,66,5,175300,2.84배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.17,80168,9290,88,15,462300,5.59배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.18,72880,9433,80,9,286100,3.79배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.19,88367,10091,97,8,363900,3.89배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.20,70147,8597,77,10,410300,5.67배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.21,57393,8247,63,6,222000,3.72배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.22,90189,8679,99,9,312700,3.35배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.23,0,21,0,0,0,0배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.24,68325,9901,75,11,429400,6.09배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.25,120252,13599,132,15,555900,4.33배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.26,103854,13419,114,12,420200,3.78배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.27,90189,13339,99,8,264700,2.74배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.28,73791,12361,81,9,282900,3.67배
상상오리 시흥정왕점,14563407,ssduck7836,2025-10,10.29,100210,10707,110,15,524500,4.89배
